Date,Open,High,Low,Close,Adj Close,Volume
1/30/2022,0.010263,0.01048,0.009956,0.010152,0.010152,48056179
1/31/2022,0.010149,0.010153,0.00946,0.009866,0.009866,51274008
2/1/2022,0.009866,0.010063,0.009794,0.009951,0.009951,47310790
2/2/2022,0.009951,0.010051,0.009295,0.009361,0.009361,56506311
2/3/2022,0.009359,0.010827,0.008795,0.010827,0.010827,169353106
2/4/2022,0.010823,0.01208,0.01003,0.010731,0.010731,243408166
2/5/2022,0.010733,0.011435,0.010573,0.01068,0.01068,105351500
2/6/2022,0.01068,0.013878,0.010585,0.013692,0.013692,293834091
2/7/2022,0.01369,0.019135,0.012842,0.018841,0.018841,755464481
2/8/2022,0.018827,0.023771,0.017969,0.018941,0.018941,1208239262
2/9/2022,0.018936,0.03205,0.018794,0.028193,0.028193,1956200587
2/10/2022,0.028221,0.040437,0.027687,0.034778,0.034778,5183256951
2/11/2022,0.034784,0.038339,0.025946,0.027036,0.027036,2942256512
2/12/2022,0.027032,0.029271,0.024554,0.027511,0.027511,1828650380
2/13/2022,0.027509,0.034514,0.027209,0.030831,0.030831,2710532221
2/14/2022,0.030844,0.031306,0.027157,0.027692,0.027692,1223746067
2/15/2022,0.027695,0.031352,0.027695,0.030238,0.030238,1290289119
2/16/2022,0.030234,0.030563,0.027442,0.028233,0.028233,725906464
2/17/2022,0.028202,0.028553,0.023491,0.023755,0.023755,732087899
2/18/2022,0.023791,0.025989,0.02219,0.023764,0.023764,880477915
2/19/2022,0.023763,0.025592,0.02278,0.024184,0.024184,618620766
2/20/2022,0.024229,0.024433,0.019792,0.020319,0.020319,522182640
2/21/2022,0.020305,0.022314,0.018296,0.018366,0.018366,713883548
2/22/2022,0.018364,0.018843,0.017264,0.018243,0.018243,536137286
2/23/2022,0.018245,0.023221,0.017949,0.020943,0.020943,1283093230
2/24/2022,0.020925,0.021086,0.016559,0.019342,0.019342,1275088443
2/25/2022,0.019365,0.020592,0.018702,0.019959,0.019959,598263733
2/26/2022,0.019967,0.021604,0.019966,0.020339,0.020339,493187105
2/27/2022,0.02034,0.020427,0.018731,0.018966,0.018966,420261918
2/28/2022,0.018953,0.021059,0.018766,0.020684,0.020684,407475570
3/1/2022,0.020682,0.021537,0.0199,0.020448,0.020448,444622468
3/2/2022,0.020447,0.020544,0.019129,0.01935,0.01935,303899550
3/3/2022,0.019349,0.019519,0.01821,0.018559,0.018559,196313699
3/4/2022,0.018559,0.018582,0.016977,0.017274,0.017274,209340477
3/5/2022,0.017272,0.020357,0.016926,0.018783,0.018783,504002863
3/6/2022,0.018783,0.019327,0.017497,0.017553,0.017553,227104457
3/7/2022,0.01755,0.018863,0.017353,0.017755,0.017755,320524734
3/8/2022,0.017755,0.018394,0.017663,0.017947,0.017947,181199684
3/9/2022,0.017946,0.01899,0.01789,0.01835,0.01835,226411453
3/10/2022,0.018349,0.018363,0.017369,0.017465,0.017465,133929775
3/11/2022,0.017467,0.01772,0.016976,0.01704,0.01704,124216403
3/12/2022,0.017042,0.01735,0.016693,0.016767,0.016767,91589430
3/13/2022,0.016764,0.017347,0.015767,0.015777,0.015777,126644405
3/14/2022,0.015783,0.017159,0.015545,0.016859,0.016859,288783581
3/15/2022,0.016869,0.017003,0.015753,0.01614,0.01614,154321824
3/16/2022,0.016139,0.016776,0.015995,0.016769,0.016769,174764389
3/17/2022,0.016785,0.018299,0.016575,0.01725,0.01725,347572417
3/18/2022,0.017249,0.017861,0.016311,0.017629,0.017629,279436862
3/19/2022,0.017572,0.018361,0.017105,0.017857,0.017857,324508328
3/20/2022,0.017856,0.01786,0.016864,0.017157,0.017157,144557288
3/21/2022,0.017158,0.017449,0.016939,0.017255,0.017255,133416105
3/22/2022,0.017255,0.018144,0.017221,0.01758,0.01758,186940184
3/23/2022,0.017581,0.0233,0.01754,0.021859,0.021859,810067262
3/24/2022,0.02185,0.023556,0.020648,0.022359,0.022359,1138270436
3/25/2022,0.022366,0.022448,0.019859,0.020361,0.020361,341235062
3/26/2022,0.020363,0.020885,0.019496,0.020138,0.020138,219135580
3/27/2022,0.020139,0.020898,0.019828,0.020898,0.020898,168985990
3/28/2022,0.020904,0.022861,0.020643,0.020923,0.020923,368447606
3/29/2022,0.020906,0.022526,0.019562,0.020253,0.020253,390888716
3/30/2022,0.020251,0.021249,0.019571,0.02036,0.02036,289420423
3/31/2022,0.020359,0.021645,0.019797,0.020065,0.020065,259216300
4/1/2022,0.02007,0.02066,0.01906,0.020272,0.020272,240522474
4/2/2022,0.020268,0.021336,0.020248,0.02045,0.02045,241077571
4/3/2022,0.020446,0.02495,0.020094,0.023824,0.023824,835587886
4/4/2022,0.023826,0.029186,0.022739,0.027787,0.027787,1660851114
4/5/2022,0.027846,0.028974,0.023935,0.024052,0.024052,793467452
4/6/2022,0.024033,0.025239,0.021126,0.021489,0.021489,581895977
4/7/2022,0.021502,0.023018,0.020346,0.021167,0.021167,382887561
4/8/2022,0.021166,0.021589,0.019235,0.019368,0.019368,353423668
4/9/2022,0.019364,0.019649,0.018361,0.019355,0.019355,294737726
4/10/2022,0.019359,0.019462,0.018261,0.018261,0.018261,188234399
4/11/2022,0.018241,0.018286,0.016295,0.01632,0.01632,297697171
4/12/2022,0.01632,0.017562,0.01632,0.016955,0.016955,255444670
4/13/2022,0.016956,0.017662,0.016659,0.017561,0.017561,195753852
4/14/2022,0.017563,0.018326,0.016753,0.017127,0.017127,214228125
4/15/2022,0.017128,0.017279,0.016853,0.017239,0.017239,107932100
4/16/2022,0.017242,0.017618,0.016952,0.017152,0.017152,128101400
4/17/2022,0.01715,0.017347,0.01662,0.016713,0.016713,122902919
4/18/2022,0.016712,0.016764,0.015593,0.016647,0.016647,233915297
4/19/2022,0.016658,0.017409,0.01648,0.01736,0.01736,242059449
4/20/2022,0.017357,0.017718,0.016651,0.016868,0.016868,284737086
4/21/2022,0.016862,0.017317,0.015991,0.01615,0.01615,190711595
4/22/2022,0.016154,0.016545,0.015857,0.015964,0.015964,158801691
4/23/2022,0.015962,0.016154,0.015553,0.0158,0.0158,110605088
4/24/2022,0.015789,0.015956,0.015387,0.015429,0.015429,108494373
4/25/2022,0.015428,0.015463,0.013778,0.015049,0.015049,268522832
4/26/2022,0.015047,0.015336,0.013625,0.013766,0.013766,302495879
4/27/2022,0.013769,0.01444,0.013632,0.014001,0.014001,291926124
4/28/2022,0.014008,0.014252,0.013644,0.013807,0.013807,310426701
4/29/2022,0.013806,0.013903,0.012013,0.0122,0.0122,232629808
4/30/2022,0.012198,0.012429,0.010761,0.010861,0.010861,253991346
5/1/2022,0.010865,0.01419,0.010782,0.013302,0.013302,612148501
5/2/2022,0.013299,0.013647,0.011957,0.01248,0.01248,330874686
5/3/2022,0.012482,0.01275,0.011842,0.011995,0.011995,114078711
5/4/2022,0.012022,0.013009,0.011897,0.012856,0.012856,187184000
